D0,log_likelihood_marginal,log_posterior,log_prior,posterior_prob,tile_id
2.5118864315095822e-05,20870.49531264237,20867.165091583673,-3.330221058699625,0.014958951831147345,4
3.1622776601683795e-05,20870.491855327782,20867.334243394987,-3.1576119327940577,0.017715885388173074,4
3.9810717055349695e-05,20870.485582152098,20867.49057934521,-2.99500280688849,0.02071374867231677,4
5.011872336272725e-05,20870.475023372273,20867.632629691292,-2.8423936809829216,0.023875385025237502,4
6.309573444801929e-05,20870.458304814638,20867.758520259562,-2.699784555077354,0.027078460090137993,4
7.943282347242822e-05,20870.433393718024,20867.86621828885,-2.5671754291717854,0.030157589328151203,4
0.0001,20870.398612876277,20867.95404657301,-2.444566303266217,0.03292607492122414,4
0.00012589254117941674,20870.353270796448,20868.021313619087,-2.3319571773606493,0.03521710636178884,4
0.00015848931924611142,20870.298297415648,20868.06894936419,-2.229348051455081,0.036935298246405505,4
0.00019952623149688788,20870.23670549217,20868.09996656662,-2.1367389255495133,0.03809888011054357,4
0.0002511886431509582,20870.173472098235,20868.119342298593,-2.0541297996439445,0.03884427173479741,4
0.00031622776601683794,20870.114460425964,20868.132939752228,-1.981520673738377,0.039376062223389144,4
0.00039810717055349735,20870.064680644355,20868.14576909652,-1.9189115478328085,0.039884485678853644,4
0.0005011872336272725,20870.026741288737,20868.16043886681,-1.8663024219272404,0.04047389459839354,4
0.000630957344480193,20870.00007280074,20868.17637950472,-1.8236932960216725,0.04112424401798854,4
0.0007943282347242822,20869.98107045663,20868.189986286514,-1.7910841701161042,0.04168763692257792,4
0.001,20869.964202454583,20868.195727410373,-1.7684750442105361,0.041927659148954036,4
0.0012589254117941675,20869.9439007762,20868.188034857896,-1.755865918304968,0.0416063657980701,4
0.001584893192461114,20869.916559590976,20868.163302798577,-1.7532567923993998,0.0405899752150466,4
0.0019952623149688807,20869.881718299457,20868.121070632962,-1.7606476664938318,0.03891146567476809,4
0.002511886431509582,20869.841760899617,20868.063722359027,-1.7780385405882637,0.036742740939180105,4
0.0031622776601683794,20869.800174139426,20867.994744724743,-1.8054294146826955,0.03429374741336823,4
0.003981071705534973,20869.759364268823,20867.916543980045,-1.8428202887771272,0.031714129327868816,4
0.005011872336272725,20869.71951964399,20867.82930848112,-1.8902111628715592,0.029064770434556964,4
0.006309573444801936,20869.679128994954,20867.73152695799,-1.9476020369659912,0.02635730008375302,4
0.00794328234724282,20869.63590833996,20867.6209154289,-2.014992911060423,0.023597334259723803,4
0.01,20869.58653231904,20867.494148533886,-2.092383785154855,0.02078781204398324,4
0.012589254117941675,20869.525686042783,20867.345911383534,-2.1797746592492864,0.017923804777632696,4
0.01584893192461114,20869.44658253136,20867.169416998015,-2.2771655333437186,0.01502379563299664,4
0.01995262314968881,20869.343812912433,20866.959256504993,-2.3845564074381507,0.012176097719248376,4
0.025118864315095822,20869.21650407871,20866.71455679718,-2.5019472815325825,0.009533149243363495,4
0.03162277660168379,20869.068760534923,20866.439422379295,-2.6293381556270137,0.007240141141944505,4
0.039810717055349734,20868.906966222432,20866.14023719271,-2.7667290297214455,0.005368000615695846,4
0.05011872336272725,20868.736578844022,20865.822458940205,-2.9141199038158776,0.003906638407429389,4
0.06309573444801936,20868.56088869811,20865.4893779202,-3.0715107779103095,0.0027999351098401248,4
0.07943282347242822,20868.381725264888,20865.14282361288,-3.2389016520047416,0.001979891280850437,4
0.1,20868.200230627328,20864.783938101227,-3.4162925260991726,0.0013828636017143008,4
1e-05,12987.363290941736,12983.242633379414,-4.120657562321899,0.003906557940364234,6
1.2589254117941661e-05,12987.363309592241,12983.455261155825,-3.9080484364163315,0.0048321158723005145,6
1.584893192461114e-05,12987.363333013513,12983.657893703003,-3.7054393105107626,0.0059175173105564865,6
1.9952623149688786e-05,12987.363362685679,12983.850532501074,-3.5128301846051952,0.007174662956142611,6
2.5118864315095822e-05,12987.363399776166,12984.033178717467,-3.330221058699625,0.008612391189005615,6
