D,chi2_h1_red,chi2_h2_red,delta_chi2,harmonics,log_likelihood,log_posterior,log_prior,n_h1,n_h2,neg2_delta_logpost,objective,observation_source,posterior_prob,sigma_h1_nL_s,sigma_h2_nL_s,tile_id,weight_mode
0.0001,1.0000001206850235,0.9999999955338651,5.016781405880465,H1+H2,22733.88686134998,22733.195266025166,-0.6915953248135883,185,190,5.016781405880465,bayes_h1h2_marginal_boundary,measured_graph,0.018245874937589345,0.05600783655032205,0.016861679195883193,1,h1:h1_z;h2:h2_z
0.00012589254117941674,1.0000013860725046,0.9999999992746557,2.6057436831033556,H1+H2,22734.979771085462,22734.400784886555,-0.5789861989080206,185,190,2.6057436831033556,bayes_h1h2_marginal_boundary,measured_graph,0.060913686397103685,0.05579746383182371,0.016864022621310343,1,h1:h1_z;h2:h2_z
0.00015848931924611142,1.0000002199751692,0.9999999998848799,0.9217137181840371,H1+H2,22735.719176942017,22735.242799869015,-0.47637707300245236,185,190,0.9217137181840371,bayes_h1h2_marginal_boundary,measured_graph,0.1413830491425496,0.05567156889708741,0.016867042908708982,1,h1:h1_z;h2:h2_z
0.00019952623149688788,1.0000000265284505,0.9999999999820615,0.06949218027148163,H1+H2,22736.052678585067,22735.66891063797,-0.38376794709688455,185,190,0.06949218027148163,bayes_h1h2_marginal_boundary,measured_graph,0.21649850377899835,0.055603967572152586,0.016870871267803473,1,h1:h1_z;h2:h2_z
0.0002511886431509582,1.0000000026232316,0.999999999997237,-0.0,H1+H2,22736.0048155493,22735.703656728107,-0.30115882119131615,185,190,-0.0,bayes_h1h2_marginal_boundary,measured_graph,0.22415319550550195,0.05557027581442678,0.01687569730217484,1,h1:h1_z;h2:h2_z
0.00031622776601683794,1.000000000226979,0.9999999999995779,0.587863763612404,H1+H2,22735.638274541587,22735.4097248463,-0.22854969528574837,185,190,0.587863763612404,bayes_h1h2_marginal_boundary,measured_graph,0.1670674870400064,0.05555421887891183,0.016881767716937588,1,h1:h1_z;h2:h2_z
0.00039810717055349735,1.0000000553677937,0.9999999999999324,1.698609287806903,H1+H2,22735.020292653582,22734.854352084203,-0.16594056938017995,185,190,1.698609287806903,bayes_h1h2_marginal_boundary,measured_graph,0.09587306555079356,0.05554699637318949,0.016889392556896556,1,h1:h1_z;h2:h2_z
0.0005011872336272725,1.0000000099296955,0.9999999999999862,3.225019509976846,H1+H2,22734.204478416592,22734.091146973118,-0.11333144347461188,185,190,3.225019509976846,bayes_h1h2_marginal_boundary,measured_graph,0.044693137735569474,0.055544760962443394,0.016898954379956626,1,h1:h1_z;h2:h2_z
0.000630957344480193,1.0000000017780186,0.9999999999999912,5.099772942579875,H1+H2,22733.224492574387,22733.153770256817,-0.07072231756904392,185,190,5.099772942579875,bayes_h1h2_marginal_boundary,measured_graph,0.017504242065774344,0.05554662946806105,0.016910916464600013,1,h1:h1_z;h2:h2_z
0.0007943282347242822,1.0000000003258387,0.999999999999997,7.296656611884828,H1+H2,22732.093441613826,22732.055328422164,-0.03811319166347554,185,190,7.296656611884828,bayes_h1h2_marginal_boundary,measured_graph,0.005835741996142884,0.05555372252161015,0.01692582396848711,1,h1:h1_z;h2:h2_z
