u,v,Q_dc_nL_s,Q_h1_real_nL_s,Q_h1_imag_nL_s,amp_h1_nL_s,phase_h1_rad,Q_h2_real_nL_s,Q_h2_imag_nL_s,amp_h2_nL_s,phase_h2_rad,measured_mean_Q_nL_s,measured_amp_h1_nL_s,measured_phase_h1_rad
39565,39656,-0.0786854669298282,0.002761990898919668,-0.00031555669300754695,0.002779958588219784,-0.1137564789846453,0.000511356679820833,-0.0002812625386525464,0.0005836045490284162,-0.5028677807419076,0.7933520147436859,0.15859642004984384,0.7505210543770495
39574,39656,0.005336246714904918,-0.0001617116869364086,-0.00013277222216009652,0.00020923463544343955,-2.454151765635925,3.6525538088164497e-06,5.339119532416074e-06,6.468952520132328e-06,0.9708134724988734,0.1871025667233722,0.011189561104754985,0.6312391949811407
39574,39628,-0.004290933570406719,0.0001331708335516386,9.133490076970269e-05,0.00016148230555528266,0.6011644476504668,6.091859407316712e-08,-5.670827492054125e-06,5.671154690161496e-06,-1.5600542876516186,0.0033191250981687978,,
39592,39630,-0.007545862887777705,0.00023909498415165364,0.00014992936829914949,0.0002822148595043527,0.5600866999316411,-2.292730610430932e-06,-1.1024820184733869e-05,1.1260695971285359e-05,-1.7758346685830577,0.0659197821720639,0.01143445815094404,2.381080013493991
39592,39628,0.007332696239158846,-0.00021992322463586768,-0.0002062427823096656,0.00030150009948434585,-2.388284675313528,1.3157248600099397e-05,6.354386751698298e-06,1.4611345650383347e-05,0.449920573572723,0.05994505875393793,0.012799170221107931,2.668327094997087
39605,39630,0.012184927932104522,-0.00037257681516804315,-0.000305585379176129,0.00048186710529665825,-2.454658836062495,1.7460308577251773e-05,1.622592413429163e-05,2.383575024253777e-05,0.7487709629842779,0.08623738180229278,0.007665301314756533,2.5669776061740746
39605,39775,-0.008632303665064678,0.0002671312522896335,0.0002002975938637253,0.000333883560627692,0.6433792810434424,-9.57586708902741e-06,-1.2983876424585232e-05,1.6133142208373993e-05,-2.2062622012354733,0.08251239059304172,0.009923776498580434,2.1114086889865673
39628,39687,0.0030417626687522037,-8.666046221046446e-05,-0.00010910006151472197,0.00013933003672233585,-2.24206481506847,1.0786861389449937e-05,9.561677545209368e-08,1.0787285163698682e-05,0.008863956603526447,0.04771749821632018,,
39630,39700,0.004639065044327196,-0.0001382337450036502,-0.0001374014604871264,0.0001949044114475851,-2.359213995576692,1.0583184414596529e-05,3.5449350668005165e-06,1.1161109128630132e-05,0.3232131269247689,0.0459824151981449,,
39656,39692,-0.0733492202149264,0.002613153958243342,-0.0004317180705883666,0.0026485758629790817,-0.16373063835352342,0.0004999188166761292,-0.00027888183451870845,0.0005724455440401135,-0.508853336562373,0.958885659759262,0.2417161165459807,-0.7758281461993877
39687,39700,-0.0031882868503349325,9.475787669196792e-05,8.554536611726368e-05,0.00012765995793241857,0.7343480209804945,-4.135077759996447e-06,-2.300105647870527e-06,4.731739011461127e-06,-2.633969436396109,0.006527892559812136,0.004836272160064225,nan
39687,39692,0.0062300495190874645,-0.00018066105097440716,-0.00019231346102681324,0.00026386148379649684,-2.324962808737859,1.369163032408135e-05,2.231695882087431e-06,1.3872318026971195e-05,0.16157616651713208,0.34180806562575416,0.02884763041831988,nan
39692,39996,-0.06711917069583166,0.0024721158593652847,-0.0005679690200301035,0.0025365223495643235,-0.22583108978516425,0.0004730951144113024,-0.00028094865156162057,0.000550228254540001,-0.5358869165757354,1.2872257094346358,0.369740483962411,-0.7472707276040913
39700,39737,0.0014507781939922513,-4.2931825824626333e-05,-4.4781178266674145e-05,6.203624420923385e-05,-2.335113482913221,3.6982468789671355e-06,7.835701307367979e-07,3.780345503730187e-06,0.20878837439679018,0.0013999957697666992,0.008064915551821965,-0.05181900885363756
39736,39737,-0.01860110363816063,0.0005551053898512465,0.0005009675066519257,0.0007477368765568216,0.7341796022665472,-2.782278894754951e-05,-1.451769490626233e-05,3.138265524475579e-05,-2.6606642064967057,,,
39736,39996,0.024038018894519352,-0.0007253230179890295,-0.000571975835263722,0.0009237152356383143,-2.473853501852096,1.785741736295167e-05,2.4106618739782208e-05,3.0000273697749266e-05,0.9332297771444844,0.37634284416309444,0.026875381142685784,0.24772647345395632
39736,40015,-0.0054369152563570056,0.0001702176281377806,7.100832861179857e-05,0.0001844348764770181,0.3952131167595357,9.96537158459788e-06,-9.588923833517612e-06,1.3829536908519857e-05,-0.7661491315392018,0.08664330469039597,0.00591366513578068,1.8270979272235832
39737,39747,-0.017150325444168897,0.0005152782076803153,0.00046332921860827147,0.0006929542525494663,0.7323633375546631,-2.7877798227833256e-05,-1.3988235199560095e-05,3.119042093383793e-05,-2.67653026563132,,,
39747,39934,-0.017150325444168692,0.0005163990617957748,0.0004665619903982923,0.0006959512065568768,0.7347405778192783,-2.9442115298620305e-05,-1.4115365585725936e-05,3.265090655519304e-05,-2.694537916527073,0.20895830957653203,,
39764,39775,0.016261514678389877,-0.00048470737757620556,-0.00045610317450612344,0.000665560927091852,-2.386588913465709,3.270065839531344e-05,2.0803445331777674e-05,3.875714640113802e-05,0.5665972049025291,0.1276502305112959,0.033949568266684306,1.4314735691303726
39764,39774,-0.02244113132464467,0.0006773369045183995,0.0005863453441059412,0.0008958717233941933,0.7135171250795107,-3.75356168263982e-05,-3.236195264344217e-05,4.956025130520003e-05,-2.4300775587188745,,,
39774,39790,0.00012152734686273323,3.482690828389264e-05,-0.00013893688102591006,0.00014323536731485891,-1.3251898815619634,2.1123944490461543e-05,-2.5665536923086197e-06,2.127929107587007e-05,-0.1209071096909777,0.006874833016929585,0.01454068448618787,3.0570795683891085
39775,39807,0.007629211013325298,-0.00022415835291316055,-0.0002360872712910531,0.0003255520954415688,-2.3302817000425184,1.912604189338877e-05,6.058859791164386e-06,2.006278296938515e-05,0.30678465358207435,0.0762843939719545,0.030668971209965427,0.9510864654592097
39790,39854,-0.005257263903138668,0.00016701354287929329,0.00011042294487793713,0.00020021675819124,0.5841817291693405,-5.470993311442066e-06,-8.246547817199212e-06,9.896328547254123e-06,-2.156553641512462,0.0125148420847666,0.006608425234735658,2.717047501101849
39790,39821,0.005378791250002739,-0.00014326817856393946,-0.00022059383309118853,0.00026303499802667323,-2.1467960098530714,2.1624346004666624e-05,3.067846046385792e-06,2.1840879549456482e-05,0.14092952476069454,0.014997966951611371,,
39807,39934,0.008676001091745912,-0.0002603746555280469,-0.0002451091595904227,0.0003575939895418719,-2.3863850861617215,1.735274594558452e-05,7.322027002989002e-06,1.8834273845426058e-05,0.3992861900386666,0.07051533886082365,0.04490730444003695,1.0030220861772239
39807,39885,-0.0010467900784206655,3.433278917079813e-05,1.61063497444169e-05,3.7923012991268925e-05,0.43864348463665676,1.6302744404436678e-07,-1.8429331113294455e-06,1.8501298333755039e-06,-1.4825651364809724,0.04537919754391605,,
39821,39885,0.0095211144308438,-0.0002863687054652542,-0.00026339334683252885,0.00038907979981680666,-2.3979616453607346,1.883712797952685e-05,1.0471716630813739e-05,2.1552128426518212e-05,0.5073680480448097,0.060582855089134996,0.005802227483722433,0.5778224940195378
39821,39904,-0.004142323180841112,0.00014016413529409398,5.076483346979974e-05,0.0001490739854567442,0.34748530411651524,1.3971238083694166e-06,-8.099085269098096e-06,8.218706536434698e-06,-1.3999736094210053,0.04211874100947478,0.014532649899417936,-0.5489020191399167
39835,39854,0.011564065258874257,-0.0003343502100996611,-0.00035063635355498,0.0004844955267368528,-2.332423110498304,2.78908721976368e-05,1.803618136266047e-05,3.321452378240113e-05,0.57403048183878,,,
39835,40438,-0.006578184507448227,0.00021806794307001432,0.00011207605125837194,0.0002451829297900982,0.47474534193085044,-4.560279454945881e-06,-1.1901898826835013e-05,1.2745640211123887e-05,-1.9366978906714878,0.0206232158911798,0.004342338101807799,2.3577560340333195
39835,39855,-0.004985880751425476,0.0001162822670296531,0.00023856030229661194,0.00026539137788821705,1.117252417147682,-2.3330592742690832e-05,-6.134282535825705e-06,2.4123556536187492e-05,-2.884483296584412,0.03355943632852505,0.01578127889788309,-0.8850275907154741
39854,39863,0.0063068013557347575,-0.00017576653958632088,-0.00021998003518402593,0.0002815760861964577,-2.2449341281544357,1.9541153504127027e-05,8.000882223955404e-06,2.111565288200821e-05,0.38861563674469146,0.042729836967171204,0.009984052794700585,0.4188370506743744
39863,39951,-0.0005681714453506278,3.074698891706053e-05,-3.784596059497837e-05,4.876160437088282e-05,-0.8885251986629338,6.478495114537669e-06,-3.4772396349707513e-06,7.35269300515804e-06,-0.4926024874819737,0.01661549095240711,0.019331254255270495,-0.8603523474106829
39863,39904,0.006874972801085739,-0.00021127385711631233,-0.00017052153058087693,0.0002715036557625862,-2.462530531974838,1.1502448668318672e-05,1.0501272842868819e-05,1.5575078063614325e-05,0.7399292286004954,0.05118977708254314,,
39885,39934,0.008474324352423084,-0.0002553711851335024,-0.0002346865795155013,0.0003468317067414328,-2.3983779563374217,1.6241778055700454e-05,7.639679785084752e-06,1.7948817833753436e-05,0.43966564567595584,0.08628347867010962,0.06090398175557841,1.1688390726679603
39904,39967,0.002732649620244172,-7.611108565184559e-05,-0.00010598287863302711,0.00013048091018400175,-2.193596694308781,1.0697346562672424e-05,1.288356407498217e-06,1.077465014349242e-05,0.11985970758075805,0.009775150655503067,0.0020615791035161982,2.308249469301257
39919,39930,-0.007510867965268366,0.00023005450795692247,0.0001980775910402847,0.00030357834030711743,0.7108472149278963,-1.4190384919624184e-05,-7.198436872182876e-06,1.5911772923527394e-05,-2.6721414720661425,0.09475828688397692,0.04763917164030722,nan
39919,40207,0.0017590241136252111,-5.032715697385116e-05,-6.612556994105038e-05,8.309881905959555e-05,-2.2213539556152884,7.350034675676163e-06,3.5055487775759096e-07,7.358389664591135e-06,0.047658201278635896,0.005194476751466491,0.008652480799046174,1.5299220555650321
39919,40015,0.0057518438516432555,-0.00017972735098307122,-0.00013195202109923435,0.00022296469802093077,-2.5082942055613344,6.840350243948022e-06,6.847881994425272e-06,9.67904330341866e-06,0.7859483987810966,0.09226827841362822,0.03301151640379082,0.4700146865164748
39930,39967,-0.011317203365431372,0.0003383888089930054,0.0003412377248230236,0.00048057275296680964,0.7895900231932225,-2.910095442332707e-05,-9.621491858171205e-06,3.0650263521304577e-05,-2.822281923314427,,,
39930,40320,0.0038063354001629554,-0.0001093196240962869,-0.00013437657258026195,0.00017322772142752406,-2.2537341165391362,1.2941388881778323e-05,2.079873012823412e-06,1.3107456577799018e-05,0.15935216385649698,0.0025824955656864805,0.0110370401289497,nan
39951,39967,0.008584553745187552,-0.00025791952454226597,-0.00025010167715469817,0.00035926776929708207,-2.3715820966921566,2.0846291751982477e-05,9.294838786469807e-06,2.2824589982631367e-05,0.4194182207764486,0.06981109853825458,0.021094255996906862,0.3644294265717349
39951,39962,-0.009152725190538282,0.00028532155691226213,0.0002211870976577352,0.000361015405501053,0.6594477633800646,-1.560583845347895e-05,-1.3458690382116595e-05,2.060773011852009e-05,-2.429935742668488,,,
39962,40458,-0.010177263331503972,0.000305589480990306,0.0002854836805129479,0.0004181935708869082,0.7513955177891252,-2.2381509166692717e-05,-1.3944547031766438e-05,2.6370103232636317e-05,-2.5844049335287806,0.06787337745719993,0.012250205433849647,0.4538870173436762
39962,40557,0.0010245381409656148,-2.1694233801709427e-05,-6.047124438725394e-05,6.42449311462486e-05,-1.9152474425785904,6.272751764778073e-06,2.008162930424788e-07,6.2759654146655195e-06,0.03200313628806079,0.013401410789120417,0.008209934949057808,2.409745035442598
39996,40097,-0.04308115180133332,0.0018005049877321652,-0.0010566939776544668,0.0020876830155125616,-0.5307222040445178,0.0004393135566813975,-0.00025925113651670837,0.0005101054330913016,-0.5331288945001836,0.8737600134041424,0.22794378039387123,-0.9474025079536015
40015,40065,0.0003149285952860986,-2.850957005245533e-06,-4.2347158994448676e-05,4.2443018633773845e-05,-1.6380183430437152,8.4743872113396e-06,-3.0156549208680967e-06,8.994965992680136e-06,-0.3418814976605798,0.031029784866670383,0.0020014038630822946,-2.5606352396476018
40026,40065,-0.004749060782545775,0.0001361456074529029,8.611224437289406e-05,0.0001610929702366213,0.5639751782143345,4.2165698905415525e-06,-5.098591115769037e-06,6.616274858832616e-06,-0.8798033354027246,0.03433780128450678,0.007965469659375012,-0.6304442770217181
40026,40097,0.04308115180131878,-0.0018598076204586857,0.0009645441938608815,0.002095048898481116,2.663155685472281,-0.0003862302724438356,0.0002595975363411592,0.0004653651300070074,2.5498162331732175,,,
40026,40123,-0.03833209101878058,0.001723662013005768,-0.0010506564382337794,0.0020186356001718558,-0.5474112468969461,0.00038201370255329414,-0.0002544989452253861,0.00045902525209329253,-0.5876820253540265,0.402719714774104,0.1037187106037352,-0.5705802748527964
40065,40089,-0.004434132187259676,0.00014377657388266762,6.361519054882697e-05,0.00015722148601893363,0.41656487764119493,2.974795117374855e-06,-7.834874377882996e-06,8.380612299084401e-06,-1.2079233898983954,0.013007758902611001,0.00151186910655829,1.2634126336498086
40089,40238,-0.014884049331749085,0.0004668260502016396,0.00030580526994374615,0.0005580711641647785,0.579933407465316,-1.2468137599618303e-05,-1.7597040533275562e-05,2.1566415806358708e-05,-2.1872282398132388,,,
40089,40157,0.010449917144490874,-0.0003203641489359603,-0.00023525454969442803,0.0003974643267959909,-2.5081928736787993,1.2613501462280745e-05,9.873336164968675e-06,1.60182142002608e-05,0.664139584408209,0.023901443079062435,0.06328968394602918,0.6993910065767116
40123,40157,-0.008794000356698004,0.00026484796680109103,0.0001565646697294263,0.0003076636821695992,0.5338861573394065,3.182399775481348e-06,-1.1026536986153396e-05,1.1476592971696459e-05,-1.2898189607164636,0.08323758231237431,0.0036349660062584433,0.7509351775768551
40123,40129,-0.029538090662068337,0.0014846326349451018,-0.0011667490430305714,0.0018882365821466308,-0.6660741663748476,0.00035758990648706234,-0.00024255633342965444,0.0004320927170275654,-0.5960192034401589,,,
40129,40140,-0.029538090662074797,0.001494657345971828,-0.0011510483946293726,0.0018865081469864912,-0.6562468576983622,0.00034967963035449797,-0.00024203183865450402,0.0004252708017338343,-0.6054401487394927,0.39871889956569234,0.08888744553099584,-0.5046303152027021
40140,40174,-0.029538090662068337,0.00151900925807732,-0.0011130651140690896,0.0018831630503709032,-0.6323741402782832,0.00033122216519292883,-0.00024040608432480075,0.0004092715578872725,-0.6278423281417118,,,
40157,40325,0.0016559167877921118,-4.44412955582426e-05,-5.444965720035919e-05,7.028366752049654e-05,-2.255331882613683,5.438282476367223e-06,-5.696865278932609e-07,5.468039779740624e-06,-0.10437418619594645,0.005513701930124905,0.004019793795593347,1.2040381156962354
40174,40181,-0.029538090662074797,0.001525156073189488,-0.0011035044740068185,0.0018825044944806493,-0.6263475517173906,0.00032672706630493395,-0.00023992150591735834,0.0004053552822622171,-0.6333887330809245,0.5259969341185496,0.09310869168008376,-0.38860669859566443
40181,40342,-0.025884870302883035,0.0014566485821011167,-0.0011395454515752165,0.001849429351973997,-0.6638586382303963,0.0003070389567630313,-0.00023515669452991094,0.0003867448667433925,-0.6535905711346621,1.0874351022877005,0.20581031935105756,-0.4475352709222718
40181,40325,-0.0036532203591824715,8.977093832064895e-05,6.906583612338143e-05,0.00011326478308102451,0.6557744807014293,4.49218598275631e-06,-2.930638939203864e-06,5.363616270358108e-06,-0.5780506732519943,0.14129443644796258,0.008145147745107913,0.6291155216260833
40207,40238,0.004269107740441916,-0.00012716346852655776,-0.00012222478355397055,0.0001763786989478032,-2.375995100234715,9.660259822184244e-06,2.531419885118881e-06,9.98642611082075e-06,0.2562823332203258,0.01532612951494264,0.008407735660121997,1.5348841379379956
40207,40320,-0.0025100836268168447,7.713483508686211e-05,6.365855562046335e-05,0.00010001097183589928,0.689972170707447,-4.386758888277303e-06,-2.317618358407694e-06,4.9613514690161085e-06,-2.6555455115643687,0.0011615150050874395,0.23283909402342673,-1.4023059167015595
40238,40240,-0.01061494159130631,0.00034189951282590446,0.00019381816523495176,0.00039301495906089105,0.5157152749161474,-6.17202535580795e-06,-1.5003039384115083e-05,1.622298023650539e-05,-1.9610786672633447,0.12210498545948435,0.007220445382062377,0.38156037874405024
40240,40269,-0.0113548751314646,0.00035158900538561537,0.0002703168110316298,0.0004434929616514293,0.6554520803264197,-1.7738101878650405e-05,-1.0902442312477699e-05,2.082074702392508e-05,-2.59048221749402,0.10910710345125431,0.016468067821528022,-1.607544514912781
40240,40295,0.0007399335401580888,-7.844124438969018e-06,-6.821847863889508e-05,6.866797736950912e-05,-1.6852788773398464,8.914682615576013e-06,-4.020941007386511e-06,9.779546652137594e-06,-0.42372428567251125,0.03517676872099893,0.0019522314073864577,1.9866307074716574
40249,40325,0.0019973035713904607,-6.142929107591962e-05,-4.12230197373148e-05,7.397901836570355e-05,-2.550551536650239,1.8982959593413807e-06,2.0692753122332386e-06,2.8081004018855487e-06,0.8284657270101169,0.0030116568149097206,0.002482150304862137,-0.1819864962271279
40249,40339,0.0036785245598290415,-0.000109061465368966,-8.93643557714925e-05,0.00014099784151142192,-2.4551372158652063,6.0463910889677005e-06,2.3066207925881243e-06,6.471425243448918e-06,0.3644459113666567,0.00641332898535721,0.0015770773473666453,-1.4863478662822394
40249,40295,-0.005675828131219452,0.00017049075644488473,0.0001305873755088076,0.0002147560492173092,0.6536311319284773,-7.944687048309074e-06,-4.375896104821425e-06,9.070089250705379e-06,-2.6381390702279592,0.023581944471385275,0.65075554102456,-2.676900730350336
40262,40269,0.007571483345685088,-0.00022646217775961188,-0.00022315775747637275,0.00031793789122643067,-2.3635437212476633,1.8580487001582092e-05,5.43974479856012e-06,1.9360406005283644e-05,0.28480744795375296,0.0390577204944452,0.02512942891660327,-1.6599308237690666
40262,40320,-0.001296251773346098,3.362603688695473e-05,5.509462069351561e-05,6.454554660149063e-05,1.0228140288471121,-5.153704099164951e-06,7.341382211960244e-07,5.205730003522127e-06,3.000095939197979,0.004207790279361239,,
40262,40557,-0.006275231572339192,0.0001928361408726577,0.00016806313678285716,0.00025579483022913663,0.7168632371581247,-1.342678290241713e-05,-6.173883019756237e-06,1.4778204581419063e-05,-2.7106037345918272,0.05373334489078417,0.009851997340814881,-1.6130178644491882
40269,40287,-0.0037833917857795127,0.00012576426544618852,6.42545681975188e-05,0.00014122783010961034,0.4723396568965269,-3.376278262538492e-06,-5.646817826185784e-06,6.579194971135867e-06,-2.1096762645616893,0.044890976118848694,0.009203922589189938,2.5820902375648203
40287,40565,-0.004152794075299135,0.00013385336713094502,8.947176283887135e-05,0.00016100285785596103,0.5892231883463656,-6.493212177626146e-06,-5.156575085457654e-06,8.291686860683722e-06,-2.4704298621220495,0.0248263982498655,0.001283030639971867,-3.014491950114313
40287,40594,0.00036940228951959754,-8.082775228046443e-06,-2.123495558223007e-05,2.2721236629338758e-05,-1.934498420989201,2.2115019938860497e-06,-5.458174265353673e-07,2.2778625358154657e-06,-0.24197262314021512,0.0008279535915510899,0.8634495379536629,-1.880896762682628
40295,40311,-0.004935894591061262,0.00016506385329082563,7.210963069243767e-05,0.00018012738409751847,0.4118722994152403,-2.0852545582270843e-06,-8.229256472408952e-06,8.489343240869193e-06,-1.8189679641869299,0.0227937860443948,0.0036577686850861983,-1.6257385270244546
40311,40594,-0.006008541468251118,0.00019463752406923012,0.00011791965812846296,0.00022757155259156122,0.5447042873612595,-7.56260033165627e-06,-7.678052707691535e-06,1.0777078321996961e-05,-2.348619344468561,0.04913917946807082,0.28697700680657195,1.744073178551371
40311,40906,0.0010726468771900574,-2.8647674391080444e-05,-4.084209181055638e-05,4.9887530621181114e-05,-2.182478193352315,4.079773194827769e-06,-4.899645577623978e-07,4.109089265165517e-06,-0.11952359023377343,0.010755434516966316,0.0012830771540430343,2.692545964895272
40339,40342,0.007707132820311854,-0.00023227203645425775,-0.0001544132156955137,0.0002789152919795494,-2.554887156158518,5.69779247451378e-06,7.856566196929106e-06,9.705177560939055e-06,0.9433394807698295,0.07261274802261687,0.0023130897295944772,1.5128520053008128
40339,40376,-0.0040286082604831155,0.00012506847509910474,6.85898127083167e-05,0.0001426418096876836,0.501627872097347,-1.090230866172329e-06,-5.372233918111602e-06,5.4817424795828925e-06,-1.7710153660319128,0.011744611317880476,0.001991373572822569,0.34469142563909205
40342,40368,-0.018177737482573203,0.0012607875301467164,-0.0012362469462547457,0.0017657552798441922,-0.7755705883016606,0.000286891081903362,-0.0002239502199039325,0.0003639508124330832,-0.6628058140699037,0.8414250077934256,0.21059072284984448,-0.5907849920285336
40368,40413,-0.018177737482586127,0.0013092175916072884,-0.00116126210201633,0.0017500229632074471,-0.7255802352515476,0.000253219791714324,-0.0002193982711712698,0.000335046062965658,-0.7139578923401954,0.8175411308062595,0.17703784439756873,-0.7263376611510035
40370,40413,0.012195107552662135,-0.0012093826590388356,0.001104859310030318,0.0016380844028756622,2.4013290806269425,-0.00019096151851913094,0.00020037770583992143,0.0002767987112556749,2.332137686813922,0.8130199096253002,0.1273797414202869,-0.7487850769041295
40370,41056,-0.012195107552655671,0.0012093826590388482,-0.0011048593100303242,0.0016380844028756757,-0.7402635729628483,0.00019096151851913056,-0.0002003777058399183,0.00027679871125567233,-0.8094549667758644,0.7931435230048873,0.10609867425137852,-0.6869605539434149
40376,40906,-0.003274689184932425,0.00010085698627582053,7.012728610577696e-05,0.00012284123060765284,0.6075741467377619,-4.1813389694123385e-06,-3.0744930390911846e-06,5.19000029138211e-06,-2.50757317966067,0.006800031182565074,0.00115980077430711,2.067928758188449
40376,40392,-0.0007539190755508667,2.5665435804281276e-05,1.2859647002746696e-06,2.569763219119683e-05,0.0500630571244532,1.9715547093563326e-06,-2.1526327416695495e-06,2.9190504778939492e-06,-0.829276335779233,0.013587174564987939,0.004397209703895389,-0.9293482371693699
40392,40950,-0.0007539190755507658,2.7585872297181767e-05,5.508846904933401e-06,2.8130548245962338e-05,0.19710527616736448,4.2526882933261643e-07,-1.9491286863587415e-06,1.9949827601231265e-06,-1.3559787771003635,0.008348525277378841,0.0013726423372789707,-0.7307659225619301
40413,40959,-0.005982629929901678,0.00018159510844112695,6.947130357607578e-05,0.00019443005279612494,0.36538342607911056,7.066821773699212e-06,-1.0838437397739744e-05,1.2938767143972906e-05,-0.9930060185702785,0.0824917570624182,0.004065638825605865,nan
40438,40455,-0.019083436678534446,0.0005528915910872175,0.000568490469059553,0.0007930135717038552,0.7993076707091957,-4.3784781961833094e-05,-3.2606633823540344e-05,5.459212123326689e-05,-2.5014906154205665,,,
40438,40458,0.012505252171087382,-0.00034561815128500217,-0.00043270554349668426,0.0005537923743339407,-2.244766987920592,3.663284800045774e-05,1.8620023933257606e-05,4.109344039989505e-05,0.47025571990467263,,,
40443,40490,-0.008580736063664855,0.0002360390126175919,0.0002781116753960155,0.00036477461461711724,0.8670456886464961,-2.0939773627352484e-05,-1.650487691254853e-05,2.6662428273942792e-05,-2.474084022552353,,,
40443,40455,0.00876609232971462,-0.00023082054283200432,-0.00031564147856243775,0.0003910340982348508,-2.2022049655613,2.5472587396870205e-05,1.6133546252964953e-05,3.0152015245879505e-05,0.5645948225155437,0.04863370107934675,0.021033388232607707,-0.9007002083149532
40455,40502,-0.01031734434882109,0.000309858559022506,0.00027689694844340384,0.00041555294085925186,0.7292810877098005,-2.0330667682710224e-05,-1.8707532642104897e-05,2.7628026096343152e-05,-2.3977486773682406,0.037337989845400155,0.004775808493495068,0.6939942784640754
40458,40485,0.002327988839583157,-5.365640983596172e-05,-0.00011566500181833027,0.00012750452133990792,-2.005145022921387,1.0840046448967278e-05,2.0837628388234583e-06,1.1038508711969642e-05,0.18991164919392703,0.02265776911921387,0.009816834543257493,-1.0466020964670713
40485,40557,0.005250693431373602,-0.00016351977738792158,-0.00013326202096882576,0.00021094426711738623,-2.457796302188823,1.0717627977224093e-05,7.501636929195829e-06,1.3082129263833591e-05,0.610681962584927,0.033309327772262386,0.0028262990322223394,2.6599219939876666
40485,40531,-0.002922704591790546,0.00010374731862226217,3.287749703695848e-05,0.00010883214567729701,0.30688812550784145,-1.5070182705273275e-06,-6.569309006418254e-06,6.739949917433449e-06,-1.7962975019366663,,,
40490,40514,-0.00016743122930333902,2.5109619385198488e-05,-4.2658674121108995e-05,4.950005518623701e-05,-1.0387887502366504,4.254835843836042e-06,-6.853473145948269e-09,4.2548413634454255e-06,-0.0016107477398322853,0.032147416887843,0.003193736023629508,2.265228289793328
40502,40678,-0.014785600652583369,0.0004162409333719588,0.00047087385199339843,0.0006284733081885501,0.8469054310106134,-3.650885288583511e-05,-2.663259581771475e-05,4.5190612952573544e-05,-2.511352100481702,,,
40502,40698,0.004468256303762229,-0.00011223907384444341,-0.00018241243394212164,0.0002141772764654255,-2.1223927300959455,1.5272721876202097e-05,6.866080122840057e-06,1.674512137194238e-05,0.42249206166002273,0.04263457764600267,0.0073973907624413195,-1.5607201157703017
40514,40678,0.01304837367114293,-0.00034004364422317003,-0.00047253993984423505,0.0005821715165864499,-2.19456133704798,3.648874324117304e-05,2.565240095970204e-05,4.460352069419603e-05,0.6127514888894705,,,
40514,40697,-0.013215804900444755,0.0003566480456266288,0.00044475719270261997,0.0005700936667864408,0.8949016806848775,-3.312311623451078e-05,-2.715963833826407e-05,4.283441121050008e-05,-2.454798778492065,0.06074952108221146,0.01150308191684594,0.5800014083096303
40531,40546,-0.005822903050119282,0.0001737878026659156,0.00016860763267893735,0.0002421378412248748,0.7702701147377677,-1.3720756690728172e-05,-7.97574321456952e-06,1.5870464517175093e-05,-2.6150438723146223,0.03213786708139067,0.0042863601148486466,-1.2883713214908463
40531,40621,0.002900198458328686,-7.126935729098163e-05,-0.00013223355731428412,0.0001502166268049568,-2.0651284865709023,1.1834999172509869e-05,1.175951632556509e-06,1.1893278255191947e-05,0.09903713405432915,0.011586462631973089,0.02274580142482419,-1.1345611050955966
40546,40698,-0.005821666717322566,0.0001616253330322396,0.00020246035009039605,0.0002590616560521995,0.8970891025621166,-1.6950582207682837e-05,-7.4300333925611195e-06,1.8507502084127594e-05,-2.7284815774212805,0.04708047848755026,,
40546,40820,-1.2363327966411507e-06,9.06029470797448e-06,-2.540640403087359e-05,2.697358533779557e-05,-1.2282409609009834,2.3855661393978715e-06,-1.1189533458182873e-06,2.6349539645996863e-06,-0.4385837073824418,0.004547857839019487,0.004077626573499546,nan
40565,40621,-0.0006564401259606844,2.0568660686355916e-05,1.6192368875904804e-05,2.617752112488526e-05,0.66690877375451,-1.2633228250913291e-06,-6.86016286029246e-07,1.437568400144528e-06,-2.6441200463218837,0.0012411391163871716,0.13732090929860533,-0.46133232845642436
40565,40620,-0.003496353949338467,0.00011290981146523954,7.78440215647069e-05,0.00013714341842933073,0.6036003860868742,-6.085727935562923e-06,-4.580604079137989e-06,7.616955969119589e-06,-2.4963787203552537,0.028872253235951658,0.004656979643119572,-2.543572465919679
40594,40644,-0.00563913917873152,0.0001871275182479482,0.00010467468205083663,0.00021441431190123464,0.5100133254869665,-7.2058780964722845e-06,-8.232810903897545e-06,1.094092567018684e-05,-2.289775491526708,0.059059769394700964,0.0031259666698590727,-1.3968497580802828
40620,40635,-0.006799397389997971,0.00020343397637363433,0.000201961499877691,0.00028665978123209923,0.7817659817208829,-1.7106553016285253e-05,-6.150946525116166e-06,1.8178787067728603e-05,-2.796420728157417,0.035714465713953814,0.019018408021954786,-1.067235200005282
40620,40656,0.003303043440659226,-9.173833304055953e-05,-0.00011789869556000165,0.00014938548846461149,-2.2320474082065713,1.0159359380924746e-05,1.322904955262746e-06,1.0245128625422053e-05,0.12948680971322668,0.009235482157701225,,
40621,40635,0.002243758332368169,-5.380957466122256e-05,-0.00010570335682286971,0.00011861142427626692,-2.0416673201187687,9.391905334363877e-06,-9.846938326696264e-08,9.392421521050555e-06,-0.010484110723984735,0.0022342540736726224,,
