tile_id,boundary_node,is_pin,P_dc_Pa,P_h1_real_Pa,P_h1_imag_Pa,amp_P_h1_Pa,phase_P_h1_rad,P_h2_real_Pa,P_h2_imag_Pa,amp_P_h2_Pa,phase_P_h2_rad
15,18309,False,-0.8414420580700916,0.009772147548806008,0.04158516006014454,0.04271791667372691,1.3399926857152569,-0.0044643421400050965,0.009934665607759222,0.010891645030986788,1.9931263428286443
15,18380,False,-0.6728673325388352,0.011944080537006373,0.02625267033399393,0.028842048462962185,1.1438200982012625,-0.0011647609495890913,0.007643411321292528,0.007731649545611239,1.722020493564178
15,18617,False,-0.5274437670793455,0.011520821983980882,0.012631879875972927,0.017096599907220938,0.8313671476715505,0.000915037599491423,0.0048021077207964094,0.004888510240412258,1.3825044062230227
15,21189,False,-0.5109658842968142,0.011372080038474874,0.010947483890520953,0.01578517050698834,0.7663769611505946,0.001132030364556572,0.004400354523759115,0.004543634303181253,1.3189975123364124
15,21213,False,-0.47059632543341895,0.010717139589389878,0.007706656909187344,0.013200365210644473,0.6234277231983226,0.0014245819529488807,0.003668659677309072,0.003935542855640267,1.2004068616198231
15,21284,False,-0.37303211989100465,0.008654080172934108,0.0012750137794371261,0.008747500430255822,0.1462786048839253,0.0017169776606311097,0.002303265889337314,0.002872811522549136,0.9302113219314595
15,21290,False,-0.43125056511079174,0.009995477387033705,0.004833490530886654,0.011102801399055694,0.4504156052517864,0.001614271480238312,0.0030473004884143656,0.003448465264230049,1.0836421557789486
15,21425,False,-0.36839716709380166,0.008319242996237219,0.00042565534997693864,0.008330125239599103,0.05112057614984086,0.0017401746889308687,0.001960988144588333,0.0026217708616909367,0.8449880915187292
15,21485,False,-0.36881891803508193,0.00688641253687246,-0.0019249752493691063,0.007150399103454145,-0.27257502162554026,0.0015946146698174043,0.0006432408724131243,0.001719463510848563,0.3834195782162165
15,21518,False,-0.30953441000211135,0.005610104944055049,-0.003443801582141787,0.006582784123793911,-0.5505461353093126,0.0015254072136818523,0.0005921642496504842,0.0016363146598734465,0.370293424339497
15,22511,False,-1.2216855657828265,-0.007189733189469379,0.0773841139721785,0.07771739418299399,1.6634400433834928,-0.016384468870780163,0.011544273164851855,0.02004298039419993,2.5277952276896145
15,22538,False,-1.167582193382632,-0.005203599764619731,0.07360376645945735,0.07378747785043671,1.6413763595161603,-0.015577451628220985,0.011650042350735692,0.01945200467827159,2.4994506388806466
15,22965,False,-1.0428796881705982,0.0001417078335206263,0.06439199017397204,0.06439214610241682,1.5685956244347161,-0.013649659060994268,0.011862859767891648,0.018084264827579948,2.426116492672158
15,23090,False,-0.9033685670256545,0.0052889236628537355,0.05400813917595323,0.054266488837593205,1.4731793095795769,-0.011734097543483622,0.011721365966409198,0.01658551974701077,2.356737288070489
15,23141,False,-0.8316623961718295,0.007769356566820363,0.048735886752891866,0.049351287308976,1.412709009541147,-0.01089423345849466,0.011561370845906745,0.015885515996805613,2.326494055383969
15,24471,False,-0.7351808864117937,0.01068646816898769,0.041786050300322584,0.043130900774594035,1.320420321023396,-0.010071474060264856,0.011121816042876138,0.015004312108129612,2.306674887963099
15,24486,False,-0.7240063678995382,0.011005380987228492,0.04098686252539551,0.042438677057016296,1.3084738052485212,-0.009987710432022383,0.0110610505531451,0.014903060055343005,2.305245589252834
15,24603,False,-0.3369088061447523,0.021661528635909984,0.01349445286995429,0.025521012540723493,0.5571372228063669,-0.007411835918297639,0.008715356944764647,0.01144083731002344,2.2755422997951555
15,24614,False,-0.24454973597029864,0.024234974879880408,0.007011625097827303,0.025228890065575937,0.2816286189703871,-0.006870610213185401,0.008120960796350087,0.010637447483178592,2.2729835037135877
15,24938,False,-0.15868129469456516,0.026814155853085435,0.001177016650647485,0.02683997619800467,0.04386718607620895,-0.006508018781117614,0.007512008790542353,0.009939043441124763,2.284705396427525
15,24995,False,-0.09638257721899514,0.026792710244666753,-0.003923831576175198,0.02707851134188991,-0.14541770083584105,-0.005537964243624074,0.007103505961246197,0.009007155206008111,2.232980094368899
15,25146,False,-0.11913923976638342,0.024386309847350737,-0.0030290867967738807,0.024573715119887457,-0.1235796271976097,-0.004925498106954808,0.007191643216236481,0.008716665862086007,2.1713104907789234
15,25189,False,0.08550779540562785,0.027181529024972253,-0.01753963790286988,0.032349256836891924,-0.5730484227870766,-0.003494698063292451,0.005490727953061289,0.006508533475992008,2.1376031186223035
15,25227,False,0.1986847077137187,0.0253699805143686,-0.02555718676105689,0.03601118862852189,-0.7890741071714862,-0.0021456122833428317,0.004079917445100975,0.004609704809342015,2.054945473686279
15,25910,False,0.18394453836974534,0.014789291693425176,-0.02417113039097967,0.02833666693827903,-1.021703537767493,-0.0003869170055793805,0.0026746799798271366,0.002702520631502118,1.7144589279549423
15,25924,False,0.14434870754761825,0.009832134520732744,-0.02138229362196377,0.023534514011758496,-1.1398012083305562,0.0002688161831889381,0.0023732733617008767,0.0023884489924851336,1.4580089212097107
15,26150,False,0.1071072658580899,0.006633309679813076,-0.018895833006609613,0.02002631524574551,-1.233189817539078,0.0006898184034934018,0.002046374525012011,0.002159513400378965,1.2456659519728202
15,26378,False,-0.2992074083423653,0.005423746956303789,-0.003684465159678033,0.006556852488724746,-0.5967122003773369,0.0015164508826161808,0.0006058712545813867,0.0016330043651244222,0.38010320524811775
