edge_u,edge_v,flow_sign,geometry_source,length_m,radius_m,tile_id
45239,45244,1.0,radius_adapted_m+length_true,9.299803541977785e-05,2.4395384672643945e-06,28
45244,45558,1.0,radius_adapted_m+length_true,8.447494279652542e-05,3.1672886340414244e-06,28
45248,45739,1.0,radius_adapted_m+length_true,8.542321715462467e-05,4.813173808276461e-06,28
45295,45371,-1.0,radius_adapted_m+length_true,8.757735512065815e-05,1.796872215539541e-05,28
45295,45314,1.0,radius_adapted_m+length_true,0.00015691471458230261,2.1944874844522235e-06,28
45321,45402,-1.0,radius_adapted_m+length_true,0.00016782312753499073,4.129985750168041e-06,28
45371,45402,1.0,radius_adapted_m+length_true,9.684840997058518e-05,0.00010906694946597588,28
45419,45741,-1.0,radius_adapted_m+length_true,0.00015112173761854488,4.374517274399905e-06,28
45492,45729,1.0,radius_adapted_m+length_true,8.838943430237095e-05,5.4505497396546615e-06,28
45492,45495,1.0,radius_adapted_m+length_true,7.125370944781685e-05,1.8124784914288187e-06,28
45495,45518,1.0,radius_adapted_m+length_true,6.11193708408105e-05,3.3702436825588814e-06,28
45495,45539,1.0,radius_adapted_m+length_true,6.530145220961119e-05,2.536206184431151e-06,28
45515,45518,1.0,radius_adapted_m+length_true,4.4558463951003215e-05,3.2364234910345596e-06,28
45515,45527,1.0,radius_adapted_m+length_true,4.120684956594369e-05,3.3129886890775647e-06,28
45518,59740,-1.0,radius_adapted_m+length_true,3.0494827831788525e-05,6.2439926251428204e-06,28
45521,45643,-1.0,radius_adapted_m+length_true,5.37018193296938e-05,1.7708589675291622e-06,28
45521,45550,1.0,radius_adapted_m+length_true,6.232752178248079e-05,3.290939863996607e-06,28
45521,59743,-1.0,radius_adapted_m+length_true,2.241533054257957e-05,1.5715048241374887e-06,28
45527,45638,-1.0,radius_adapted_m+length_true,6.206905927935283e-05,3.2306712973365713e-06,28
45529,59740,-1.0,radius_adapted_m+length_true,3.0494827831788525e-05,6.2439926251428204e-06,28
45533,45612,-1.0,radius_adapted_m+length_true,6.40992785882489e-05,2.5366301136733766e-06,28
45533,45614,1.0,radius_adapted_m+length_true,7.231912023890093e-05,3.818855745040845e-06,28
45558,45601,-1.0,radius_adapted_m+length_true,4.847165831572021e-05,3.1910742872815214e-06,28
45585,45611,-1.0,radius_adapted_m+length_true,0.00010666939053869546,3.6611804360162914e-06,28
45601,45611,1.0,radius_adapted_m+length_true,0.00011241333134443146,3.309058832921645e-06,28
45616,45643,-1.0,radius_adapted_m+length_true,2.3176623491356546e-05,2.681926969985809e-06,28
45616,59743,-1.0,radius_adapted_m+length_true,2.241533054257957e-05,1.5715048241374887e-06,28
45623,45659,1.0,radius_adapted_m+length_true,3.732229465692129e-05,2.720685688978779e-06,28
45638,45727,1.0,radius_adapted_m+length_true,4.466130528066631e-05,3.913817163772887e-06,28
45649,45659,-1.0,radius_adapted_m+length_true,5.184094434786617e-05,2.9787352068822932e-06,28
45649,46929,1.0,radius_adapted_m+length_true,3.236572999340881e-05,2.2941238466977833e-06,28
45659,45664,-1.0,radius_adapted_m+length_true,6.952597743689051e-05,2.897513133605826e-06,28
45664,46946,1.0,radius_adapted_m+length_true,4.724603600416738e-05,4.771342596774127e-06,28
45678,45686,1.0,radius_adapted_m+length_true,6.994733384604404e-05,5.249291837847812e-06,28
45686,45739,-1.0,radius_adapted_m+length_true,0.00027968296324530064,1.6871036746686469e-06,28
45711,46992,1.0,radius_adapted_m+length_true,5.260476549962875e-05,3.1848427799253067e-06,28
45724,45727,1.0,radius_adapted_m+length_true,9.375053097028911e-05,2.7526524078495865e-06,28
46925,46928,1.0,radius_adapted_m+length_true,6.142585330997616e-05,2.646868181253801e-06,28
46925,46945,-1.0,radius_adapted_m+length_true,5.40099675837846e-05,2.44290523444284e-06,28
46928,46929,-1.0,radius_adapted_m+length_true,5.0003105589102026e-05,1.2852605195725081e-06,28
46945,46966,1.0,radius_adapted_m+length_true,5.266766518910663e-05,2.096254741945481e-06,28
46946,46992,-1.0,radius_adapted_m+length_true,4.951789869260542e-05,3.193084105751903e-06,28
46953,46966,-1.0,radius_adapted_m+length_true,9.207904269090391e-05,2.2116000836726777e-06,28
46966,47023,-1.0,radius_adapted_m+length_true,4.463343664146994e-05,1.9704992002963104e-06,28
46984,47010,1.0,radius_adapted_m+length_true,6.779694005236002e-05,1.702406324185139e-06,28
46992,47000,1.0,radius_adapted_m+length_true,5.832755278678362e-05,1.7114560958200072e-06,28
47000,47010,1.0,radius_adapted_m+length_true,2.7385081817384888e-05,1.6213163910610648e-06,28
47000,47180,1.0,radius_adapted_m+length_true,4.4558878894050876e-05,2.1796403242951287e-06,28
47010,47015,1.0,radius_adapted_m+length_true,4.107981839247029e-05,1.914460664185683e-06,28
7596,7667,-1.0,radius_adapted_m+length_true,5.2912338379234224e-05,3.0892855227726715e-06,23
7614,7675,-1.0,radius_adapted_m+length_true,7.414916520706023e-05,3.783195416012831e-06,23
7645,7667,-1.0,radius_adapted_m+length_true,5.6274626796997304e-05,3.6403466523923198e-06,23
7667,7675,-1.0,radius_adapted_m+length_true,8.732838052640656e-05,3.8392710509045275e-06,23
7684,8707,-1.0,radius_adapted_m+length_true,6.065415919927919e-05,2.968626051744879e-06,23
7988,8048,1.0,radius_adapted_m+length_true,8.451330544157848e-05,6.294698228692513e-06,23
8002,8006,1.0,radius_adapted_m+length_true,5.7985105855997e-05,4.45512428566431e-06,23
8006,8023,-1.0,radius_adapted_m+length_true,8.634735690156927e-05,2.486491315665698e-06,23
8023,8743,-1.0,radius_adapted_m+length_true,6.0554202876733706e-05,3.0772449557655916e-06,23
8040,8151,1.0,radius_adapted_m+length_true,6.20067651431544e-05,5.542368108201263e-06,23
8040,8088,-1.0,radius_adapted_m+length_true,6.813667950634587e-05,3.331948165279415e-06,23
8082,8088,1.0,radius_adapted_m+length_true,8.662521241209467e-05,2.5239562940491296e-06,23
8088,8170,-1.0,radius_adapted_m+length_true,6.592528204305004e-05,1.8207721884017163e-06,23
8119,8126,-1.0,radius_adapted_m+length_true,7.303035451344528e-05,3.064431929824945e-06,23
8126,9436,-1.0,radius_adapted_m+length_true,6.340795595882333e-05,5.190231902674432e-06,23
8131,9478,1.0,radius_adapted_m+length_true,7.90699285295419e-05,5.3664932575504916e-06,23
8131,8170,1.0,radius_adapted_m+length_true,7.369135314979754e-05,2.914717056254775e-06,23
8151,8170,-1.0,radius_adapted_m+length_true,8.543800700556997e-05,2.5297597872377052e-06,23
8154,8186,-1.0,radius_adapted_m+length_true,0.0001570699687870274,4.785444368468679e-06,23
8186,9492,1.0,radius_adapted_m+length_true,5.1551860570126385e-05,5.36690076500534e-06,23
8336,8364,-1.0,radius_adapted_m+length_true,5.7910719078911066e-05,3.015827867872495e-06,23
8343,8416,-1.0,radius_adapted_m+length_true,8.596554196927967e-05,3.318209380635084e-06,23
8364,8707,-1.0,radius_adapted_m+length_true,7.486341836100027e-05,2.6616253303491722e-06,23
8407,8436,1.0,radius_adapted_m+length_true,6.331393828149022e-05,3.0053001599325194e-06,23
8416,8746,-1.0,radius_adapted_m+length_true,0.00011069772761786836,5.581010635328765e-06,23
8417,8446,-1.0,radius_adapted_m+length_true,9.43092918535949e-05,2.6189427155874267e-06,23
8436,8594,1.0,radius_adapted_m+length_true,4.548342711004697e-05,1.8409439959843919e-06,23
8436,8446,-1.0,radius_adapted_m+length_true,3.097151917615771e-05,2.131950157998301e-06,23
8446,8780,-1.0,radius_adapted_m+length_true,3.7284277319183335e-05,2.913055168787992e-06,23
8606,8616,-1.0,radius_adapted_m+length_true,4.182405683714278e-05,3.3799828448044177e-06,23
8613,8638,-1.0,radius_adapted_m+length_true,3.941308144235329e-05,2.492473282946923e-06,23
8616,8780,-1.0,radius_adapted_m+length_true,6.001820288845307e-05,3.846309431446255e-06,23
8616,8629,-1.0,radius_adapted_m+length_true,4.756581487745759e-05,2.290880730878484e-06,23
8629,8953,-1.0,radius_adapted_m+length_true,7.542372039792133e-05,2.1988368281225413e-06,23
8629,8638,1.0,radius_adapted_m+length_true,6.695741685824028e-05,2.0125479563115685e-06,23
8638,8692,-1.0,radius_adapted_m+length_true,4.875755568509717e-05,2.8749193633256035e-06,23
8665,8676,-1.0,radius_adapted_m+length_true,9.24348639477985e-05,3.2627879146086274e-06,23
8676,8692,-1.0,radius_adapted_m+length_true,6.893027729119148e-05,3.62780155983483e-06,23
8690,9021,-1.0,radius_adapted_m+length_true,0.00015284840715878116,2.878455092931043e-06,23
8690,11248,1.0,radius_adapted_m+length_true,0.0001333655899948894,3.3389398744772085e-06,23
8692,8986,-1.0,radius_adapted_m+length_true,0.00011490110639499145,3.5140809636071325e-06,23
8740,8746,1.0,radius_adapted_m+length_true,0.00010581335935752545,8.325701803716318e-06,23
8743,8818,-1.0,radius_adapted_m+length_true,9.82948562659926e-05,3.7728540822146246e-06,23
8743,8746,1.0,radius_adapted_m+length_true,0.00010588917230810647,2.8968643459902233e-06,23
8759,8768,1.0,radius_adapted_m+length_true,0.0001359982977747299,3.4996148555516104e-06,23
8768,8815,-1.0,radius_adapted_m+length_true,6.283650945632915e-05,4.592569815952932e-06,23
8788,8813,-1.0,radius_adapted_m+length_true,0.00010520586916340246,4.1251208165022675e-06,23
8813,8815,1.0,radius_adapted_m+length_true,7.259933799733353e-05,3.5607389292245553e-06,23
8815,8838,-1.0,radius_adapted_m+length_true,7.517894691947162e-05,4.896072064249396e-06,23
8818,8831,-1.0,radius_adapted_m+length_true,0.00010984662013032634,8.724416649265724e-06,23
8826,8937,-1.0,radius_adapted_m+length_true,0.00016199292908904356,3.941958137022241e-06,23
8826,8859,-1.0,radius_adapted_m+length_true,0.00010404544103154025,6.657750783079774e-06,23
8838,8884,-1.0,radius_adapted_m+length_true,6.459991783628317e-05,4.1509826305755526e-06,23
8859,9492,-1.0,radius_adapted_m+length_true,6.861169420921267e-05,5.806914050347722e-06,23
8859,10175,-1.0,radius_adapted_m+length_true,0.00010098311049671816,4.130848546891027e-06,23
8874,8884,1.0,radius_adapted_m+length_true,0.00012193778253569757,4.410680425893904e-06,23
8884,8885,1.0,radius_adapted_m+length_true,6.725347278736186e-05,4.666875132677123e-06,23
8885,8903,1.0,radius_adapted_m+length_true,9.365478721333077e-05,4.024144680650739e-06,23
8903,8930,-1.0,radius_adapted_m+length_true,7.834326401612873e-05,4.135298098707513e-06,23
8903,9059,1.0,radius_adapted_m+length_true,4.590558316540215e-05,4.745962382385661e-06,23
8930,10226,-1.0,radius_adapted_m+length_true,6.66909404787395e-05,3.4846117045501006e-06,23
8937,10198,-1.0,radius_adapted_m+length_true,9.09263506515283e-05,2.546576554990359e-06,23
8953,8979,1.0,radius_adapted_m+length_true,5.318578236373757e-05,3.660976619390139e-06,23
8979,9057,-1.0,radius_adapted_m+length_true,7.950820706148344e-05,4.385931898294553e-06,23
8986,9021,-1.0,radius_adapted_m+length_true,9.393441303454167e-05,3.661065692496694e-06,23
9021,9022,-1.0,radius_adapted_m+length_true,4.3324341725328035e-05,3.595706499358012e-06,23
9022,9046,1.0,radius_adapted_m+length_true,7.820406573710121e-05,3.164565392549985e-06,23
9022,9115,-1.0,radius_adapted_m+length_true,4.9396135468157904e-05,4.89264137315969e-06,23
9046,11637,1.0,radius_adapted_m+length_true,4.785877970247997e-05,3.055622724061396e-06,23
9057,9071,-1.0,radius_adapted_m+length_true,0.0001409403485618455,3.360507266221391e-06,23
9084,10411,-1.0,radius_adapted_m+length_true,7.366128642311964e-05,2.9666566181509873e-06,23
9084,9098,1.0,radius_adapted_m+length_true,0.00013996693505307007,2.9052215332701673e-06,23
9098,10437,-1.0,radius_adapted_m+length_true,4.0381696436107235e-05,3.1105160739729976e-06,23
9098,9150,1.0,radius_adapted_m+length_true,5.0356520680819624e-05,5.378062362034938e-06,23
9115,9160,-1.0,radius_adapted_m+length_true,8.437758047656364e-05,3.340822806930999e-06,23
9148,9150,1.0,radius_adapted_m+length_true,0.00010063767663321158,3.864897673238177e-06,23
9148,9160,1.0,radius_adapted_m+length_true,5.912699013794805e-05,3.5756427788466455e-06,23
9160,11643,1.0,radius_adapted_m+length_true,0.00010015307364993722,3.7471906828646256e-06,23
9168,10479,-1.0,radius_adapted_m+length_true,8.185202438476919e-05,4.342771048891705e-06,23
9168,11646,1.0,radius_adapted_m+length_true,0.00020445132020599074,2.6518571432010683e-06,23
9436,9511,-1.0,radius_adapted_m+length_true,8.129572201621246e-05,4.521323298649362e-06,23
9458,9538,-1.0,radius_adapted_m+length_true,6.669746817624449e-05,6.8602238461341e-06,23
9478,9511,-1.0,radius_adapted_m+length_true,8.548033165696181e-05,3.7805227180021393e-06,23
9492,9522,-1.0,radius_adapted_m+length_true,9.270712141503842e-05,3.872001144815678e-06,23
9511,9512,1.0,radius_adapted_m+length_true,6.033100001997733e-05,2.9928892388492165e-06,23
9512,9516,1.0,radius_adapted_m+length_true,6.598491042360216e-05,3.3861826166316476e-06,23
9512,9630,-1.0,radius_adapted_m+length_true,4.6960572982644395e-05,2.5303602282080098e-06,23
9516,9522,1.0,radius_adapted_m+length_true,5.415271012734772e-05,4.705299668638023e-06,23
9516,9626,-1.0,radius_adapted_m+length_true,5.124959361760956e-05,5.296086328321517e-06,23
9522,10182,1.0,radius_adapted_m+length_true,0.00011277647466297519,3.6623439976772256e-06,23
9538,9630,1.0,radius_adapted_m+length_true,5.957409614564158e-05,3.600218989589951e-06,23
9538,9568,-1.0,radius_adapted_m+length_true,6.652035917843322e-05,4.375765760906893e-06,23
9568,9591,-1.0,radius_adapted_m+length_true,4.284419945670101e-05,3.5940757521114545e-06,23
9591,9970,-1.0,radius_adapted_m+length_true,8.485946958659341e-05,2.457391409842484e-06,23
9591,9630,1.0,radius_adapted_m+length_true,7.515825854531922e-05,1.7526011391600684e-06,23
9626,9970,-1.0,radius_adapted_m+length_true,9.8256802933292e-05,3.543286400158241e-06,23
9626,9656,-1.0,radius_adapted_m+length_true,5.977818793430565e-05,3.8039871653191386e-06,23
9656,10018,-1.0,radius_adapted_m+length_true,0.00011209107176352814,4.193271847965033e-06,23
9656,10283,-1.0,radius_adapted_m+length_true,9.146838040120907e-05,3.774409805364056e-06,23
9930,10006,-1.0,radius_adapted_m+length_true,5.729121977454318e-05,3.851101200381416e-06,23
9970,9980,-1.0,radius_adapted_m+length_true,5.0002255070365904e-05,4.372650447846057e-06,23
9980,10013,-1.0,radius_adapted_m+length_true,5.50613585074571e-05,5.637096240499565e-06,23
9980,10006,-1.0,radius_adapted_m+length_true,0.00011049377677069409,3.797676169505538e-06,23
10006,10045,-1.0,radius_adapted_m+length_true,5.0153851531932354e-05,4.562282597162898e-06,23
10013,10113,-1.0,radius_adapted_m+length_true,0.00015815354926757857,4.0635270361298344e-06,23
10030,10695,-1.0,radius_adapted_m+length_true,6.478487194425594e-05,4.3365976939361104e-06,23
10045,10120,-1.0,radius_adapted_m+length_true,0.00014905840994400296,2.864093989214147e-06,23
10113,10139,-1.0,radius_adapted_m+length_true,6.19253120556894e-05,3.2723949176602396e-06,23
10120,30419,-1.0,radius_adapted_m+length_true,9.584458909156634e-05,2.8530371153906902e-06,23
10139,30495,-1.0,radius_adapted_m+length_true,0.0001455424983112763,2.95749116383237e-06,23
10139,30473,-1.0,radius_adapted_m+length_true,5.780464695589351e-05,3.439442361075676e-06,23
10173,10226,1.0,radius_adapted_m+length_true,0.0001081484260409414,2.9680127616461297e-06,23
10173,10274,-1.0,radius_adapted_m+length_true,4.818755628818375e-05,4.835573877902157e-06,23
10175,10198,-1.0,radius_adapted_m+length_true,7.737213925822453e-05,3.2313535528354305e-06,23
10198,10201,-1.0,radius_adapted_m+length_true,5.8388690857826225e-05,2.0272745303121907e-06,23
10201,10248,1.0,radius_adapted_m+length_true,9.422225508765158e-05,2.2969918867724286e-06,23
10226,10232,-1.0,radius_adapted_m+length_true,4.460916623666425e-05,2.356968332205786e-06,23
10232,10274,1.0,radius_adapted_m+length_true,8.691359334021546e-05,2.4380981955791307e-06,23
10232,10237,-1.0,radius_adapted_m+length_true,2.3665472078830005e-05,2.3024715375581964e-06,23
10237,10411,1.0,radius_adapted_m+length_true,6.986911547991052e-05,2.039287120925999e-06,23
10237,10271,-1.0,radius_adapted_m+length_true,5.313964437819729e-05,2.9242536585972374e-06,23
10271,10352,-1.0,radius_adapted_m+length_true,4.19112215013323e-05,3.77492087344093e-06,23
10271,10438,1.0,radius_adapted_m+length_true,5.885569973646358e-05,3.1431783671900003e-06,23
10279,10283,-1.0,radius_adapted_m+length_true,5.648099846287878e-05,5.686936535349509e-06,23
10279,10291,-1.0,radius_adapted_m+length_true,7.830398365987079e-05,4.339196763336728e-06,23
10283,10320,-1.0,radius_adapted_m+length_true,4.699242183960934e-05,3.841863291810511e-06,23
10299,10347,-1.0,radius_adapted_m+length_true,7.428838585584958e-05,3.0680568677657515e-06,23
10299,10331,-1.0,radius_adapted_m+length_true,6.56013973224073e-05,2.9132166847218723e-06,23
10320,10682,-1.0,radius_adapted_m+length_true,7.295277114677518e-05,3.395584518525379e-06,23
10331,10675,-1.0,radius_adapted_m+length_true,7.906939502756494e-05,1.7366371960600293e-06,23
10344,10347,-1.0,radius_adapted_m+length_true,7.850275020311433e-05,4.894622894982351e-06,23
10347,10377,-1.0,radius_adapted_m+length_true,3.7016820254004414e-05,3.610712530899607e-06,23
10352,10368,-1.0,radius_adapted_m+length_true,9.003643346455134e-05,3.3580050474961712e-06,23
10368,10531,1.0,radius_adapted_m+length_true,7.819031355431846e-05,1.972088192327945e-06,23
10377,10719,-1.0,radius_adapted_m+length_true,9.350000441684185e-05,3.810523190689753e-06,23
10377,10389,1.0,radius_adapted_m+length_true,9.48683313394978e-05,2.614199282908666e-06,23
10389,10901,-1.0,radius_adapted_m+length_true,6.543088243651016e-05,2.7566418216165942e-06,23
10411,10415,-1.0,radius_adapted_m+length_true,3.580887826977042e-05,2.9446209815410587e-06,23
10415,10438,-1.0,radius_adapted_m+length_true,5.447236124997233e-05,3.6233788095464718e-06,23
10415,10432,1.0,radius_adapted_m+length_true,5.8177122473203544e-05,3.0266702970509316e-06,23
10432,10437,1.0,radius_adapted_m+length_true,8.053276514656526e-05,2.455225459788866e-06,23
10432,10462,-1.0,radius_adapted_m+length_true,4.0763828463591745e-05,2.4822322858987107e-06,23
