D,chi2,delta_chi2,objective,observation_source,tile_id,weight_mode
3.1622776601683795e-05,969125.594717791,67.74774765584152,weighted_least_squares,measured_graph,6,sigma
4.216965034285822e-05,969123.8615670265,66.01459689135663,weighted_least_squares,measured_graph,6,sigma
5.623413251903491e-05,969121.5844908243,63.73752068914473,weighted_least_squares,measured_graph,6,sigma
7.498942093324559e-05,969118.6086531269,60.76168299175333,weighted_least_squares,measured_graph,6,sigma
0.0001,969114.7482778098,56.90130767470691,weighted_least_squares,measured_graph,6,sigma
0.0001333521432163324,969109.7924791251,51.94550898997113,weighted_least_squares,measured_graph,6,sigma
0.00017782794100389227,969103.5256334763,45.678663341212086,weighted_least_squares,measured_graph,6,sigma
0.00023713737056616554,969095.7769919916,37.93002185644582,weighted_least_squares,measured_graph,6,sigma
0.00031622776601683794,969086.5268212819,28.679851146764122,weighted_least_squares,measured_graph,6,sigma
0.00042169650342858224,969076.119116366,18.272146230912767,weighted_least_squares,measured_graph,6,sigma
0.0005623413251903491,969065.6717092481,7.824739112984389,weighted_least_squares,measured_graph,6,sigma
0.0007498942093324559,969057.8469701351,0.0,weighted_least_squares,measured_graph,6,sigma
0.001,969058.2724105492,0.4254404141101986,weighted_least_squares,measured_graph,6,sigma
0.001333521432163324,969078.113350573,20.266380437882617,weighted_least_squares,measured_graph,6,sigma
0.0017782794100389228,969138.6367681144,80.7897979792906,weighted_least_squares,measured_graph,6,sigma
0.0023713737056616554,969279.0671883293,221.22021819418296,weighted_least_squares,measured_graph,6,sigma
0.0031622776601683794,969569.4379968598,511.5910267246654,weighted_least_squares,measured_graph,6,sigma
0.004216965034285823,970129.7146808371,1071.8677107020048,weighted_least_squares,measured_graph,6,sigma
0.005623413251903491,971153.1389344991,2095.2919643640053,weighted_least_squares,measured_graph,6,sigma
0.007498942093324558,972922.2061052616,3864.359135126462,weighted_least_squares,measured_graph,6,sigma
0.01,975790.8416665694,6732.994696434238,weighted_least_squares,measured_graph,6,sigma
0.01333521432163324,980105.1504620127,11047.303491877625,weighted_least_squares,measured_graph,6,sigma
0.01778279410038923,986076.9084124912,17019.06144235609,weighted_least_squares,measured_graph,6,sigma
0.023713737056616554,993677.3051721656,24619.45820203051,weighted_least_squares,measured_graph,6,sigma
0.03162277660168379,1002596.3402995658,33538.4933294307,weighted_least_squares,measured_graph,6,sigma
0.042169650342858224,1012260.3523554305,43202.50538529537,weighted_least_squares,measured_graph,6,sigma
0.05623413251903491,1021937.5406848636,52879.69371472846,weighted_least_squares,measured_graph,6,sigma
0.07498942093324558,1030973.6095822358,61915.76261210069,weighted_least_squares,measured_graph,6,sigma
0.1,1039022.2909510978,69964.44398096274,weighted_least_squares,measured_graph,6,sigma
1e-06,11513638.978826204,0.0,weighted_least_squares,measured_graph,7,sigma
1.333521432163324e-06,11513643.906484159,4.927657954394817,weighted_least_squares,measured_graph,7,sigma
