D_hat,D_hi_dchi1,D_hi_dchi384,D_lo_dchi1,D_lo_dchi384,ablation,boundary_mode,chi2_min,chi2_red,dc_resid_std,dof,h1_resid_rms,h2_resid_rms,harmonics,max_delta_chi2,n_dc,n_h1,n_h2,n_obs,n_params,observation_source,profile_flat,tile_id,width_decades_dchi1,width_decades_dchi384
1e-06,1.1044253752367952e-05,4.194271945384357e-05,1e-06,1e-06,measured_free_boundary,free,73302.85298836544,106.39020753028366,0.3462812014040169,689,23.127886358658074,0.08233685437415501,H1+H2,284.71546350230346,171,137,167,779,90,measured,False,43,1.043136376415899,1.622656585535843
1e-06,0.00027163446868076383,0.0010315851635904682,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,117130.41711277803,150.5532353634679,0.44932836127746023,778,29.23421497140002,0.08871444229222925,H1+H2,8.531945857263054,171,137,167,779,1,measured,False,43,2.4339848783037636,3.0135050874237077
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0001985904348360949,2.1585916830010317e-07,6.36626683976871e-15,920,0.0009911719955870472,2.6439358901336577e-05,H1+H2,0.0013919512790223293,202,202,202,1010,90,mosaic_flow,True,43,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0007048001945509692,6.985135723993748e-07,6.666286387533676e-15,1009,0.0018673853015715967,4.451976515050153e-05,H1+H2,0.10524788712728472,202,202,202,1010,1,mosaic_flow,True,43,3.4771212547196626,3.4771212547196626
1e-06,1.3058823191183775e-06,2.908145741024809e-06,1e-06,1e-06,measured_free_boundary,free,39264066.370436035,58341.85196201491,0.8742568944600192,673,520.370767855353,0.1220310225139455,H1+H2,6005.840577095747,173,145,160,783,110,measured,False,44,0.11590404182398914,0.4636161672959549
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,39849992.55599587,50959.069764700595,1.036468026919749,782,524.2387131488088,0.14210567128127538,H1+H2,153.48710610717535,173,145,160,783,1,measured,False,44,0.0,0.0
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0005945404895432104,6.680230219586634e-07,3.708938831642565e-14,890,0.0017238361442487502,3.303627548095683e-05,H1+H2,0.0008729460731936387,200,200,200,1000,110,mosaic_flow,True,44,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0008236476166381683,8.244720887268952e-07,4.3937027793681936e-14,999,0.0020289885680369398,3.799307787282353e-05,H1+H2,0.16770182091491978,200,200,200,1000,1,mosaic_flow,True,44,3.4771212547196626,3.4771212547196626
1e-06,2.2269585080133038e-06,6.476319900517853e-06,1e-06,1e-06,measured_free_boundary,free,39489628.48295689,42144.7475805303,0.8667745297470173,937,433.6415359416089,0.12646301513571892,H1+H2,513.5287305340171,238,210,212,1082,145,measured,False,45,0.34771212547196667,0.8113282927679215
1e-06,8.457311651040738e-06,2.4595094858493616e-05,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,39771440.94808313,36791.342227643974,0.9829708035523171,1081,435.1858197873162,0.1446529252221795,H1+H2,320.0311826169491,238,210,212,1082,1,measured,False,45,0.9272323345919099,1.3908485018878647
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0006441327633984849,5.032287214050663e-07,4.880783909726024e-14,1280,0.0015031078496880528,2.795981936793431e-05,H1+H2,0.0034722516859998233,285,285,285,1425,145,mosaic_flow,True,45,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0012106019615904194,8.501418269595643e-07,5.823278973787454e-14,1424,0.0020606632550945352,3.7324658366953094e-05,H1+H2,0.22744276571456165,285,285,285,1425,1,mosaic_flow,True,45,3.4771212547196626,3.4771212547196626
0.0010315851635904682,0.00134712882579763,0.0017591917151838243,0.0004632260367126272,1e-06,measured_free_boundary,free,20881.560247939775,20.472117890137035,0.31677723925627693,1020,9.691750687530428,0.10162284514740548,H1+H2,17.845240807346272,263,222,254,1215,195,measured,False,46,0.46361616729595534,3.245313171071685
1e-06,0.00012197554094669347,0.0004632260367126272,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,23934.734661725506,19.715596920696463,0.4898416177522853,1214,10.368698369253268,0.11580390106942272,H1+H2,21.568062256643316,263,222,254,1215,1,measured,False,46,2.0862727528317975,2.665792961951741
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.00045303416175873905,3.213008239423681e-07,4.533281005014694e-14,1410,0.0011874019627644233,3.738923666837254e-05,H1+H2,0.003878486979216508,321,321,321,1605,195,mosaic_flow,True,46,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0007493480373731851,4.6717458689101315e-07,4.9558343107971406e-14,1604,0.0015271888624074019,4.595367720890124e-05,H1+H2,0.07800068101099292,321,321,321,1605,1,mosaic_flow,True,46,3.4771212547196626,3.4771212547196626
0.0017591917151838243,0.003000000000000001,0.003000000000000001,0.0004632260367126272,1e-06,measured_free_boundary,free,9298.309275306074,8.79688673160461,0.2775620771817052,1057,6.3636813669212735,0.1318392773411695,H1+H2,1.6948231407695857,261,229,259,1237,180,measured,False,47,0.8113282927679215,3.4771212547196626
1e-06,0.0017591917151838243,0.003000000000000001,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,10542.553930038213,8.52957437705357,0.7056411216582639,1236,6.740861462347525,0.1612520424210762,H1+H2,2.027812356951472,261,229,259,1237,1,measured,False,47,3.245313171071685,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.00028673938222395403,2.164070809237389e-07,1.79169586885617e-14,1325,0.0009752108434632676,3.9828922872172e-05,H1+H2,0.0023701638879930647,301,301,301,1505,180,mosaic_flow,True,47,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0004009348176187447,2.66579001076293e-07,1.9052896675466868e-14,1504,0.0011531202895061052,4.819708278488603e-05,H1+H2,0.039511959031177726,301,301,301,1505,1,mosaic_flow,True,47,3.4771212547196626,3.4771212547196626
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_free_boundary,free,10854.749142561102,13.26986447745856,0.5511907792669193,818,7.895305102868473,0.21761191471054622,H1+H2,40.93712437795875,202,173,195,938,120,measured,False,48,0.0,0.0
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.0022972973567980865,0.0010315851635904682,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,13824.629622535846,14.754140472290123,1.2698143959637953,937,8.824018863165152,0.3376141084029905,H1+H2,5.988201736514384,202,173,195,938,1,measured,False,48,0.1159040418239887,0.46361616729595484
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,8.436061615897346e-05,8.150784169949127e-08,2.8353039943094344e-14,1035,0.0005994509171673298,7.652496623269973e-05,H1+H2,0.002870078103014335,231,231,231,1155,120,mosaic_flow,True,48,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0002600603740012439,2.2535561005307094e-07,3.096647384234863e-14,1154,0.0010503998770054596,0.0001498752255737577,H1+H2,0.044595971411865006,231,231,231,1155,1,mosaic_flow,True,48,3.4771212547196626,3.4771212547196626
1e-06,0.00020800838230519039,0.0007899526232095012,1e-06,1e-06,measured_free_boundary,free,10323.14950330242,18.633843868776932,0.553859624239732,554,9.254600078469766,0.14823103087640713,H1+H2,12.02439455574131,138,120,128,634,80,measured,False,49,2.318080836479775,2.897601045599719
1e-06,0.0004632260367126272,0.003000000000000001,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,12066.901153263172,19.063034997256196,1.1748037979172217,633,9.93998373531353,0.17670928508701692,H1+H2,1.9613913677367236,138,120,128,634,1,measured,False,49,2.665792961951741,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,9.130622002958518e-05,1.313758561576765e-07,4.6504317985245117e-14,695,0.000760078296123483,0.00010655219870875128,H1+H2,0.00022742791582324817,155,155,155,775,80,mosaic_flow,True,49,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.00012306996879981832,1.5900512764834408e-07,6.532865580940007e-14,774,0.0008833785036820597,0.0001167999055690992,H1+H2,0.07454005461366821,155,155,155,775,1,mosaic_flow,True,49,3.4771212547196626,3.4771212547196626
0.0010315851635904682,0.0022972973567980865,0.003000000000000001,1e-06,1e-06,measured_free_boundary,free,2225.3368757282474,2.3350859136707736,0.341924729531956,953,3.3997275868251142,0.060461127126066154,H1+H2,1.550437239931398,242,190,233,1088,135,measured,False,50,3.361217212895674,3.4771212547196626
1e-06,0.0010315851635904682,0.003000000000000001,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,2942.618572797343,2.707100802941438,0.8579568364486098,1087,3.8099936886463,0.07974462097623415,H1+H2,3.3314692287817707,242,190,233,1088,1,measured,False,50,3.0135050874237077,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,8.364301504597282e-05,6.718314461523921e-08,2.879079039116681e-14,1245,0.0005491714710973616,3.827659432657171e-05,H1+H2,0.0010593665434985447,276,276,276,1380,135,mosaic_flow,True,50,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.00026180540385626244,1.898516344135333e-07,3.11424331697225e-14,1379,0.0009728113417945819,4.699358576298521e-05,H1+H2,0.05080734145181542,276,276,276,1380,1,mosaic_flow,True,50,3.4771212547196626,3.4771212547196626
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_free_boundary,free,5954.9149817380285,7.174596363539793,0.31236306009656606,830,5.890750352274284,0.055108720001426865,H1+H2,14.991677055454602,208,171,195,940,110,measured,False,51,0.0,0.0
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.0010315851635904682,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,9185.86719181638,9.782606168068563,0.8420904769332039,939,7.268355481207076,0.06445908355015269,H1+H2,5.706172903010156,208,171,195,940,1,measured,False,51,0.0,0.46361616729595484
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.00021028941645202036,1.9292607013946822e-07,6.352616056275794e-14,1090,0.000935829411058686,2.071751145700392e-05,H1+H2,0.0003981578908919791,240,240,240,1200,110,mosaic_flow,True,51,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.00041466190983128836,3.4583979135220044e-07,7.697107170351418e-14,1199,0.0013141539227452881,2.752135468212209e-05,H1+H2,0.11733289392920226,240,240,240,1200,1,mosaic_flow,True,51,3.4771212547196626,3.4771212547196626
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_free_boundary,free,378051.4836563678,742.7337596392294,0.7774091591972531,509,56.59607175547398,0.09131871085478718,H1+H2,1439.8069826840074,137,118,118,609,100,measured,False,52,0.0,0.0
0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,543494.2234606273,893.9049727970843,1.1403788847455179,608,67.85530502739357,0.10767404940348886,H1+H2,34.584357118350454,137,118,118,609,1,measured,False,52,0.0,0.0
0.0010315851635904682,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.00044964660971270626,6.46973539154973e-07,5.893115566165443e-14,695,0.0016813377583431912,3.270231171560639e-05,H1+H2,0.00036661010268703906,159,159,159,795,100,mosaic_flow,True,52,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0010128936077542768,1.275684644526797e-06,6.770637898899521e-14,794,0.0025236201494138674,4.1729968144788655e-05,H1+H2,0.09275508260366287,159,159,159,795,1,mosaic_flow,True,52,3.4771212547196626,3.4771212547196626
1e-06,1.3058823191183775e-06,2.908145741024809e-06,1e-06,1e-06,measured_free_boundary,free,39620063.066770114,102113.56460507761,1.2230941991293225,388,639.1029655921317,0.157574962506882,H1+H2,4911.881148613989,106,97,89,478,90,measured,False,53,0.11590404182398914,0.4636161672959549
1e-06,8.457311651040738e-06,2.4595094858493616e-05,1e-06,1e-06,measured_fixed_mosaic_pressure,fixed_mosaic_pressure,40038082.52484676,83937.27992630348,1.414037735128145,477,642.4651700456512,0.18008129970253595,H1+H2,331.54198990762234,106,97,89,478,1,measured,False,53,0.9272323345919099,1.3908485018878647
0.0017591917151838243,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_free_boundary,free,0.0005554793797312534,1.0580559613928635e-06,5.690469281284595e-14,525,0.0021247605572496052,3.8536897859294344e-05,H1+H2,0.0005544568186336104,123,123,123,615,90,mosaic_flow,True,53,3.4771212547196626,3.4771212547196626
0.00134712882579763,0.003000000000000001,0.003000000000000001,1e-06,1e-06,mosaic_flow_fixed_mosaic_pressure,fixed_mosaic_pressure,0.0011883627808612948,1.9354442685037375e-06,6.649116434761545e-14,614,0.003107825483791962,5.391461356454596e-05,H1+H2,0.16873352623442245,123,123,123,615,1,mosaic_flow,True,53,3.4771212547196626,3.4771212547196626
